ticker|IRR|G|EPS|EPS_POS|EPS_N|DPR|PRICE
nyse:DSM|-0.0866|-0.1941|0.0828|8.0000|9.0000|0.5662|6.2900
nyse:DSU|-0.1268|-0.2241|0.0567|6.0000|9.0000|0.2766|9.4800
nyse:DSX|-0.3962|-2.4167|0.8667|3.0000|9.0000|0.4306|3.8700
nyse:DT|0.0884|0.5250|0.1240|2.0000|9.0000|0.0000|42.2500
nyse:DTC|0.0000|0.6000|-0.0302|1.0000|9.0000|0.0000|7.5700
nyse:DTE|0.0901|0.0157|5.6724|9.0000|9.0000|0.7306|108.9900
nyse:DTF|-0.0783|-0.1833|0.1882|7.0000|9.0000|0.4218|11.6000
nyse:DTM|0.4026|0.3949|3.7147|4.0000|9.0000|0.4629|49.0500
nyse:DUK|0.0717|0.0081|3.9673|9.0000|9.0000|0.8678|95.0900
nyse:DV|0.0928|0.4230|0.1824|5.0000|9.0000|0.0000|30.9400
nyse:DVA|0.1312|0.0839|6.7696|9.0000|9.0000|0.0000|81.6900
nyse:DVN|-0.1436|-0.3996|1.6109|4.0000|9.0000|0.4041|53.3100
nyse:DX|0.6110|0.2066|3.9531|7.0000|9.0000|0.1167|12.0800
nyse:DXC|0.0000|1.3838|-4.6400|5.0000|9.0000|0.0297|25.3300
nyse:DY|-0.0159|-0.0330|2.2122|9.0000|9.0000|0.0000|92.7400
nyse:E|0.5104|0.5888|2.1996|6.0000|9.0000|0.1845|29.4400
nyse:EAF|0.8451|0.2651|2.2016|6.0000|9.0000|0.0801|4.9100
nyse:EARN|0.0000|-0.8340|-1.0805|6.0000|9.0000|0.0128|7.2200
nyse:EAT|0.0857|-0.0003|2.9849|9.0000|9.0000|0.1449|37.5700
nyse:EB|0.0000|0.2323|-1.6098|0.0000|9.0000|0.0000|8.5800
nyse:EBF|0.1242|0.0347|1.3338|9.0000|9.0000|0.7468|21.1200
nyse:EBS|0.0834|-0.0583|1.2251|8.0000|9.0000|0.0000|9.7900
nyse:EC|0.2508|0.1094|1.1933|8.0000|9.0000|0.5756|11.1400
nyse:ECC|0.1426|0.0120|1.2344|4.0000|9.0000|0.3153|11.6400
nyse:ECL|0.0145|-0.0046|3.9144|9.0000|9.0000|0.5389|166.0200
nyse:ECVT|3.9536|-12.5156|0.8722|7.0000|9.0000|0.0000|10.9800
nyse:ED|0.0657|0.0008|4.0733|9.0000|9.0000|0.7715|95.0900
nyse:EDD|-0.2521|-0.6831|0.3196|1.0000|9.0000|0.0444|4.3900
nyse:EDN|0.0000|4.5118|-3.2380|5.0000|9.0000|0.0000|8.6450
nyse:EDR|0.1729|0.6000|0.1700|1.0000|9.0000|0.0000|22.5200
nyse:EDU|0.0000|-0.6011|-1.1000|8.0000|9.0000|0.0000|39.7400
nyse:EE|0.1904|0.6000|0.1927|1.0000|9.0000|0.0559|21.6500
nyse:EEA|0.7002|0.9051|0.4518|3.0000|9.0000|0.0853|6.9000
nyse:EEX|0.0000|0.4298|-3.1876|4.0000|9.0000|0.0207|3.9300
nyse:EFC|0.0000|-0.2701|-0.0782|7.0000|9.0000|0.3108|12.2900
nyse:EFR|-0.1519|-0.2343|0.0340|6.0000|9.0000|0.1566|11.7700
nyse:EFT|0.0000|-0.3633|-0.2160|6.0000|9.0000|0.1048|11.9400
nyse:EFX|0.0019|0.0108|3.6849|8.0000|9.0000|0.3520|202.2400
nyse:EGF|-0.0693|-0.0993|0.1062|5.0000|9.0000|0.1164|10.0700
nyse:EGLE|0.4107|-0.5270|71.0664|3.0000|9.0000|0.2921|44.9700
nyse:EGO|-0.1102|-0.2780|0.0248|1.0000|9.0000|-0.0191|0.9700
nyse:EGP|-0.0149|-0.0071|2.1169|8.0000|9.0000|0.5817|163.8100
nyse:EGY|-0.3664|-2.7200|0.6587|3.0000|9.0000|0.0000|5.0200
nyse:EHAB|0.5145|0.3334|2.6398|4.0000|9.0000|0.0000|13.4700
nyse:EHC|0.0841|0.0249|2.9782|9.0000|9.0000|0.4198|54.1000
nyse:EHI|0.0000|-0.8382|-0.2925|5.0000|9.0000|0.2177|7.2100
nyse:EIC|-0.0802|-0.0037|0.0449|2.0000|9.0000|0.1357|16.4400
nyse:EIG|0.1128|0.0022|3.5180|9.0000|9.0000|0.4029|41.8400
nyse:EIX|-0.0638|-0.1565|0.9627|8.0000|9.0000|0.9560|70.5400
nyse:EL|0.0733|0.1197|5.9164|9.0000|9.0000|0.5205|246.7900
nyse:ELAN|0.0000|0.2162|-0.6153|2.0000|9.0000|0.0000|9.2500
nyse:ELF|98.6256|-239.4000|0.5314|5.0000|9.0000|0.0000|83.2900
nyse:ELP|0.0000|-0.4275|-0.7738|9.0000|9.0000|0.7211|6.6400
nyse:ELS|-0.0097|-0.0002|0.9527|8.0000|9.0000|0.6139|71.2000
nyse:ELV|0.1311|0.1394|24.6169|9.0000|9.0000|0.1922|476.4900
nyse:EMD|0.0000|-0.3147|-0.1142|5.0000|9.0000|-0.0119|8.9900
nyse:EME|0.1228|0.1540|7.8042|9.0000|9.0000|0.0796|164.5200
nyse:EMF|-0.0367|-0.1146|0.3516|4.0000|9.0000|0.0543|11.5500
nyse:EMN|0.1132|0.0081|6.3176|9.0000|9.0000|0.5457|84.4100
nyse:EMR|0.1009|0.0631|4.2782|9.0000|9.0000|0.5059|87.2400
nyse:ENB|-0.0055|-0.0489|0.9467|7.0000|9.0000|0.6444|42.9100
nyse:ENFN|0.0000|0.5250|-0.0689|1.0000|9.0000|0.0000|10.3700
nyse:ENIC|0.2496|0.0450|0.4576|8.0000|9.0000|0.2072|2.5900
nyse:ENLC|-0.1405|-0.2918|0.0897|4.0000|9.0000|0.3734|11.1400
nyse:ENOV|-0.3829|-1.4865|-1.6542|6.0000|9.0000|0.0000|53.4700
nyse:ENR|0.0000|-0.5532|-1.0155|7.0000|9.0000|0.8165|34.8200
nyse:ENS|0.0356|0.0040|3.2842|9.0000|9.0000|0.2302|85.6800
nyse:ENV|0.0000|0.4420|-0.8642|4.0000|9.0000|0.0000|58.4600
nyse:ENVA|0.3843|0.2440|7.4167|9.0000|9.0000|0.0000|44.0400
nyse:ENZ|0.0000|0.6270|-0.2510|3.0000|9.0000|0.0000|2.3400
nyse:EOCW|0.2714|0.6000|0.2116|2.0000|9.0000|0.0000|10.2300
nyse:EOG|0.2723|0.3214|7.1516|6.0000|9.0000|0.2470|121.4100
nyse:EOI|-0.0875|-0.1957|0.2322|6.0000|9.0000|0.3305|15.4000
nyse:EOS|0.0254|-0.0548|0.9743|7.0000|9.0000|0.1112|17.3300
nyse:EPAC|0.0000|-0.5946|-0.2326|7.0000|9.0000|0.2789|25.4800
nyse:EPAM|0.0909|0.2133|6.9536|9.0000|9.0000|0.0000|297.2200
nyse:EPC|0.0000|2.0935|-0.3343|7.0000|9.0000|0.0690|43.6500
nyse:EPD|0.2095|0.0780|2.2491|9.0000|9.0000|0.8408|26.1100
nyse:EPR|0.0000|-0.2851|-0.2424|7.0000|9.0000|0.3111|42.0900
nyse:EPRT|0.1120|0.2156|0.3973|5.0000|9.0000|0.8444|22.3300
nyse:EQC|0.1666|0.1827|1.7271|6.0000|9.0000|0.0000|26.5400
nyse:EQH|0.0000|-0.3550|-0.3387|6.0000|9.0000|0.0880|25.0900
nyse:EQNR|0.2914|0.3020|2.3578|6.0000|9.0000|0.1439|30.4200
nyse:EQR|-0.0007|-0.0317|1.6202|8.0000|9.0000|0.5855|74.9200
nyse:EQS|0.0000|0.6547|-0.2095|5.0000|9.0000|0.0000|1.5800
nyse:EQT|0.0000|0.2659|-3.2813|4.0000|9.0000|0.0375|31.8000
nyse:ERF|0.0000|-0.1421|-0.1002|3.0000|9.0000|-0.1213|12.5900
nyse:ERJ|0.0000|1.1369|-1.8616|4.0000|9.0000|-0.0611|16.2600
nyse:ES|0.1045|0.0519|3.8549|9.0000|9.0000|0.6662|77.4100
nyse:ESAB|0.3159|0.4474|3.1862|3.0000|9.0000|0.0151|59.4600
nyse:ESE|0.0377|0.0566|2.6298|9.0000|9.0000|0.1676|94.6800
nyse:ESI|-0.3548|-0.8539|1.0038|4.0000|9.0000|0.2863|18.8400
nyse:ESMT|0.0000|-0.1478|-0.0062|1.0000|9.0000|0.0000|18.8100
nyse:ESNT|0.3550|0.1874|6.7204|9.0000|9.0000|0.1214|40.1900
nyse:ESRT|-0.1733|-0.2385|0.0099|6.0000|9.0000|0.0667|7.1200
nyse:ESS|0.0347|0.0433|5.9473|8.0000|9.0000|0.6085|269.7800
nyse:ESTC|0.0000|0.3090|-2.4398|0.0000|9.0000|0.0000|56.7000
nyse:ESTE|-0.3289|-0.8431|2.5649|4.0000|9.0000|0.0000|14.3900
nyse:ET|0.3205|0.1778|1.6087|8.0000|9.0000|0.3828|12.8200
nyse:ETB|0.0000|-0.2632|-0.0358|6.0000|9.0000|-0.0323|15.6300
nyse:ETD|0.1442|0.0610|1.9131|9.0000|9.0000|0.5778|27.2200
nyse:ETG|-0.0229|-0.0802|0.5181|5.0000|9.0000|0.0278|16.8700
nyse:ETJ|0.0000|-0.5554|-0.1004|2.0000|9.0000|-0.2444|9.1100
nyse:ETN|0.0551|0.0325|5.4700|9.0000|9.0000|0.6399|170.5400
nyse:ETO|0.0272|-0.0440|1.1271|6.0000|9.0000|0.2214|23.0000
nyse:ETR|0.2439|0.2043|6.4249|7.0000|9.0000|0.8112|107.1800
nyse:ETRN|0.0000|-0.2816|-0.0069|3.0000|9.0000|0.2645|5.2200
nyse:ETV|-0.0815|-0.1676|0.2527|6.0000|9.0000|-0.0263|14.6200
nyse:ETW|-0.0431|-0.1008|0.2182|6.0000|9.0000|-0.0352|8.8500
nyse:ETWO|0.0000|0.6000|-0.2569|1.0000|9.0000|0.0000|5.8300
nyse:ETY|-0.0374|-0.1297|0.3631|7.0000|9.0000|0.3088|12.6400
nyse:EVA|0.0000|0.4666|-4.8445|4.0000|9.0000|0.0444|27.6900
nyse:EVC|-0.0082|-0.0914|0.2220|7.0000|9.0000|0.2727|5.8200
nyse:EVEX|0.0000|0.5610|-0.2909|0.0000|9.0000|0.0000|7.1900
nyse:EVF|0.0000|-0.5023|-0.1693|7.0000|9.0000|0.0835|5.5700
nyse:EVG|-0.0984|-0.1769|0.0994|6.0000|9.0000|0.2462|10.8100
nyse:EVH|0.0000|0.4748|-1.6944|1.0000|9.0000|0.0000|32.1300
nyse:EVN|-0.1800|-0.2472|0.0102|8.0000|9.0000|0.3622|10.8000
nyse:EVR|0.2998|0.2393|11.4996|9.0000|9.0000|0.2219|115.5100
nyse:EVRI|0.0000|-1.7721|0.7644|5.0000|9.0000|0.0000|17.0400
nyse:EVT|-0.0771|-0.1868|0.5156|6.0000|9.0000|0.1371|24.3100
nyse:EVTC|0.1531|0.1533|2.2313|9.0000|9.0000|0.0189|33.3200
nyse:EVTL|0.0000|0.3027|-23.6200|0.0000|9.0000|0.0000|1.8600
nyse:EW|0.0649|0.1406|2.1631|9.0000|9.0000|0.0000|82.1700
nyse:EXK|-0.1871|-0.5456|0.1805|2.0000|9.0000|0.0000|2.3100
nyse:EXP|0.1450|0.1626|8.3222|9.0000|9.0000|0.0740|147.3800
nyse:EXPR|0.0000|-0.4097|-0.3542|6.0000|9.0000|0.0000|0.7812
nyse:EXR|-0.0135|-0.0017|2.5593|8.0000|9.0000|0.5886|202.4700
nyse:F|0.0000|-0.3633|-0.2649|7.0000|9.0000|-0.0302|12.6800
nyse:FAF|0.1977|0.0798|5.3942|9.0000|9.0000|0.4810|55.5500
nyse:FAM|-0.1905|-0.2475|0.0040|4.0000|9.0000|0.2008|5.9000
nyse:FATH|0.0000|0.3000|-0.0342|1.0000|9.0000|0.0000|0.6000
nyse:FBIN|0.1455|0.1004|4.0384|9.0000|9.0000|0.2780|58.4900
nyse:FBK|0.1194|0.0568|2.6300|9.0000|9.0000|0.0144|30.5200
nyse:FBP|0.1922|0.0740|1.2169|9.0000|9.0000|0.3086|11.2900
nyse:FBRT|-0.0056|-0.0847|0.4473|7.0000|9.0000|0.2869|11.9600
nyse:FC|-0.0007|0.0791|0.4808|5.0000|9.0000|0.0000|38.6500
nyse:FCF|0.2599|0.1399|1.4158|9.0000|9.0000|0.3173|12.2600
nyse:FCN|0.1116|0.1938|6.9102|9.0000|9.0000|0.0000|198.1100
nyse:FCPT|0.0785|0.0315|1.0433|7.0000|9.0000|0.8288|26.4900
nyse:FCT|0.0000|-0.4206|-0.2169|7.0000|9.0000|0.2502|10.1700
nyse:FCX|0.0000|-1.0244|2.6191|5.0000|9.0000|0.1928|41.2000
nyse:FDP|-0.0113|-0.0936|1.1296|8.0000|9.0000|0.2492|30.3500
nyse:FDX|0.1028|0.0657|11.3751|9.0000|9.0000|0.4905|228.8400
nyse:FE|0.0767|0.0544|1.3433|8.0000|9.0000|0.7916|39.8000
nyse:FEDU|0.0000|0.4920|-5.0774|2.0000|9.0000|0.1778|7.6500
nyse:FENG|1.6850|0.1873|2.7687|6.0000|9.0000|0.0000|2.1900
nyse:FERG|0.1883|0.1790|8.2133|9.0000|9.0000|0.3240|132.8000
nyse:FET|0.0000|0.1106|-36.7258|2.0000|9.0000|0.0000|26.4400
nyse:FF|0.0742|-0.0724|0.7189|9.0000|9.0000|0.3756|7.5600
nyse:FFA|0.0786|-0.0054|1.4214|5.0000|9.0000|-0.0047|16.5500
nyse:FFC|-0.0417|-0.1523|0.5102|7.0000|9.0000|0.3755|16.4500
nyse:FG|0.6505|0.4904|3.2511|3.0000|9.0000|0.0181|17.8400
nyse:FHI|0.1581|0.0931|3.0984|9.0000|9.0000|0.3218|40.1900
nyse:FHN|0.2342|0.1186|1.8498|9.0000|9.0000|0.4240|17.8800
nyse:FICO|0.0832|0.2331|12.6531|9.0000|9.0000|-0.0066|689.8400
nyse:FIGS|0.2164|0.4908|0.1320|3.0000|9.0000|0.0000|6.5000
nyse:FINS|0.3152|0.6000|0.3098|1.0000|9.0000|0.3778|14.1200
nyse:FINV|0.7127|0.3044|1.3674|5.0000|9.0000|0.0690|4.1800
nyse:FIS|0.0000|1.4964|-10.2842|8.0000|9.0000|0.6880|54.0900
nyse:FIX|0.1359|0.2198|5.4849|9.0000|9.0000|0.0596|146.6100
nyse:FL|0.2841|0.1013|6.4442|9.0000|9.0000|0.2760|41.4200
nyse:FLC|-0.0375|-0.1461|0.5558|7.0000|9.0000|0.3526|17.0200
nyse:FLME|0.0000|0.0000|0.0000|1.0000|9.0000|0.0000|10.1400
nyse:FLO|0.0701|0.0297|0.9473|9.0000|9.0000|0.9438|27.7800
nyse:FLR|0.0000|63.4636|-3.1149|5.0000|9.0000|0.1047|31.4200
nyse:FLS|-0.0112|-0.0896|0.9387|9.0000|9.0000|0.7082|34.4400
nyse:FLT|0.1100|0.1237|11.2324|9.0000|9.0000|0.0000|211.5700
nyse:FMC|0.2267|0.2652|6.3291|7.0000|9.0000|0.3774|122.7100
nyse:FMN|-0.0685|-0.1737|0.2162|7.0000|9.0000|0.3652|10.8400
nyse:FMS|0.1542|0.0182|2.2122|9.0000|9.0000|0.4389|21.5400
nyse:FMX|-0.0788|-0.1359|1.2118|7.0000|9.0000|0.0170|94.9000
nyse:FMY|-0.0427|-0.0869|0.1975|7.0000|9.0000|0.3111|11.8358
nyse:FN|0.0749|0.1204|4.0922|9.0000|9.0000|0.0000|116.3600
nyse:FNA|0.0000|0.6284|-0.3139|2.0000|9.0000|0.0000|17.1100
nyse:FNB|0.1957|0.0638|1.2720|9.0000|9.0000|0.3625|11.4100
nyse:FND|0.1349|0.2776|2.7129|9.0000|9.0000|0.0000|98.6300
nyse:FNF|0.2742|0.1221|4.4253|9.0000|9.0000|0.3832|34.6900
nyse:FNV|0.0000|-0.3938|-0.1431|4.0000|9.0000|-0.2222|71.1000
nyse:FOA|0.0000|0.5250|-2.1493|0.0000|9.0000|0.0000|1.2400
nyse:FOR|0.4224|0.2618|2.8344|8.0000|9.0000|0.0000|15.5600
nyse:FORG|0.0000|0.4079|-0.7398|0.0000|9.0000|0.0000|20.7700
nyse:FOUR|0.1511|0.7040|0.2629|1.0000|9.0000|0.0000|74.9000
nyse:FPH|0.0000|1.3071|-0.2325|4.0000|9.0000|0.0000|2.3700
nyse:FPI|0.0000|0.3233|-0.0836|4.0000|9.0000|0.2889|14.5900
nyse:FR|0.0338|0.0500|1.2800|8.0000|9.0000|0.2887|51.0100
nyse:FRA|-0.1495|-0.2312|0.0331|7.0000|9.0000|0.2818|11.8500
nyse:FRC|0.7771|0.1267|7.7158|9.0000|9.0000|0.1281|14.6000
nyse:FREY|0.0000|0.5223|-0.5767|0.0000|9.0000|0.0000|8.6000
nyse:FRGE|0.0000|0.4159|-0.6127|0.0000|9.0000|0.0000|1.5800
nyse:FRO|0.2166|0.0820|1.5255|6.0000|9.0000|0.5571|14.9100
nyse:FRT|-0.0220|-0.0713|2.0253|8.0000|9.0000|0.5970|103.1900
nyse:FRXB|0.2041|0.5250|0.1516|2.0000|9.0000|0.0000|9.9400
nyse:FSK|0.0655|-0.0782|2.1104|7.0000|9.0000|0.2171|20.9100
nyse:FSLY|0.0000|0.3561|-1.4842|0.0000|9.0000|0.0000|16.5100
nyse:FSM|-0.1262|-0.1754|0.0192|3.0000|9.0000|0.0000|4.5700
nyse:FSR|0.0000|0.4553|-1.3752|0.0000|9.0000|0.0000|5.9600
nyse:FSS|0.0780|0.1027|1.9029|9.0000|9.0000|0.2166|54.3900
nyse:FT|-0.0972|-0.1933|0.0907|6.0000|9.0000|0.2230|7.7300
nyse:FTCH|0.0000|0.3240|-4.1115|0.0000|9.0000|0.0000|4.6600
nyse:FTI|0.0000|0.2707|-3.1472|5.0000|9.0000|0.1111|14.1000
nyse:FTK|0.0000|0.3701|-1.1851|2.0000|9.0000|0.0000|0.6961
nyse:FTV|0.0565|0.0615|2.4369|8.0000|9.0000|0.1644|67.8000
nyse:FUBO|0.0000|0.3829|-6.0840|1.0000|9.0000|0.0000|1.1400
nyse:FUL|0.0968|0.0864|3.2624|9.0000|9.0000|0.2325|67.3700
nyse:FUN|0.0000|-0.4939|-1.0842|7.0000|9.0000|0.0984|45.6700
nyse:FVRR|0.0000|0.1447|-2.3207|0.0000|9.0000|0.0000|34.2600
nyse:FXLV|0.0000|0.3004|-0.1710|2.0000|9.0000|0.0000|1.1300
nyse:FZT|0.0509|0.5250|0.0138|2.0000|9.0000|0.0000|10.2100
nyse:G|0.0845|0.0812|1.8987|9.0000|9.0000|0.3041|45.9800
nyse:GAB|0.1309|0.0626|0.4627|6.0000|9.0000|0.3054|6.2500
nyse:GAM|-0.0856|-0.1508|0.5067|5.0000|9.0000|-0.1246|36.5700
nyse:GAQ|0.2194|0.6000|0.1322|1.0000|9.0000|0.0000|10.3399
nyse:GATO|0.0000|0.2496|-0.5018|0.0000|9.0000|0.0000|6.8100
nyse:GATX|0.0615|-0.0033|5.4096|9.0000|9.0000|0.4803|109.9600
nyse:GB|0.0000|0.6871|-0.3465|3.0000|9.0000|0.0000|6.0000
nyse:GBCI|0.1585|0.0945|2.9260|9.0000|9.0000|0.4525|41.4500
nyse:GBLI|0.0000|-0.2880|-0.1624|5.0000|9.0000|0.0501|27.9700
nyse:GBTG|0.0000|0.6000|-0.1927|0.0000|9.0000|0.0000|6.6500
nyse:GBX|-0.0261|-0.1607|1.1844|9.0000|9.0000|0.8116|32.4700
nyse:GCI|0.0000|0.9279|-2.0573|3.0000|9.0000|0.1142|1.8300
nyse:GCO|0.1514|0.0420|4.6002|8.0000|9.0000|0.0000|37.6000
nyse:GCV|0.2689|0.1938|0.6489|6.0000|9.0000|0.0249|5.4300
nyse:GD|0.0976|0.0526|12.4804|9.0000|9.0000|0.4084|232.3600
nyse:GDDY|-0.4723|-2.1991|0.4591|5.0000|9.0000|0.0000|77.2800
nyse:GDOT|0.0697|0.0039|1.2242|9.0000|9.0000|0.0000|16.8000
nyse:GDV|0.1074|0.0279|1.7080|6.0000|9.0000|0.1570|20.9000
nyse:GE|0.0000|-2.3082|-4.0340|5.0000|9.0000|-0.0119|96.9200
nyse:GEF|0.3009|0.2182|6.9744|9.0000|9.0000|0.2078|63.2900
nyse:GEHI|-0.1957|-0.4872|0.2889|3.0000|9.0000|0.0000|13.7100
nyse:GEL|0.0000|17.0164|-2.2024|5.0000|9.0000|0.1418|11.6900
nyse:GENI|0.0000|0.2097|-4.0640|0.0000|9.0000|0.0000|4.6800
nyse:GEO|0.1813|-0.0100|1.1989|9.0000|9.0000|0.3111|7.9700
nyse:GES|0.0888|0.0430|1.0393|7.0000|9.0000|0.3776|19.6200
nyse:GETR|0.0000|0.3988|-1.4707|0.0000|9.0000|0.0000|0.2885
nyse:GETY|0.0000|0.5257|-0.3620|1.0000|9.0000|0.0000|5.9400
nyse:GF|0.6300|0.1454|3.3503|4.0000|9.0000|0.0244|7.8100
nyse:GFF|0.0000|1.9424|-1.4947|7.0000|9.0000|0.2157|32.0200
nyse:GFI|0.4158|0.6528|0.4390|6.0000|9.0000|0.4299|13.4600
nyse:GFX|0.2441|0.5250|0.2273|2.0000|9.0000|0.0000|10.1100
nyse:GGB|1.0059|0.6913|0.9413|6.0000|9.0000|0.4168|4.9800
nyse:GGG|0.0917|0.1122|2.5629|9.0000|9.0000|0.3611|72.3800
nyse:GGT|0.0235|0.0042|0.2836|5.0000|9.0000|-0.0286|7.3600
nyse:GHC|0.0409|-0.0509|36.7578|8.0000|9.0000|0.2389|594.0900
nyse:GHG|0.0523|-0.0342|0.2907|7.0000|9.0000|0.2404|4.5700
nyse:GHI|0.4971|0.3180|2.0171|9.0000|9.0000|0.7825|17.2500
nyse:GHL|-0.0070|-0.1228|0.4556|8.0000|9.0000|0.2978|9.0600
nyse:GHLD|1.0914|0.4563|5.0822|3.0000|9.0000|0.0000|10.9100
nyse:GHM|-0.4555|-1.0595|-0.6077|6.0000|9.0000|0.5324|13.8900
nyse:GIB|0.0000|-0.3679|-0.5313|4.0000|9.0000|0.0000|64.5100
nyse:GIC|0.5277|0.4757|2.5029|7.0000|9.0000|0.4723|26.6200
nyse:GIL|0.0000|-0.3751|-0.3231|4.0000|9.0000|-0.0383|29.8200
nyse:GIM|-0.4200|-1.7710|-0.2096|4.0000|9.0000|0.2724|4.5200
nyse:GIS|0.1058|0.0736|4.1160|9.0000|9.0000|0.5235|85.9200
nyse:GKOS|0.0000|0.3532|-1.8540|2.0000|9.0000|0.0000|49.5100
nyse:GL|0.1303|0.0780|8.6020|9.0000|9.0000|0.0968|109.4700
nyse:GLOB|0.0425|0.1679|2.3293|9.0000|9.0000|0.0000|158.5600
nyse:GLOP|-0.0133|-0.1404|0.4802|7.0000|9.0000|0.1635|8.3600
nyse:GLP|0.3864|0.1966|4.1758|8.0000|9.0000|0.5978|31.4000
nyse:GLS|0.0000|0.2181|-12.6418|0.0000|9.0000|0.0000|0.1641
nyse:GLT|0.0000|3.3359|-1.8647|4.0000|9.0000|0.4871|3.3600
nyse:GLW|0.0062|-0.0724|1.0296|8.0000|9.0000|0.8958|34.9500
nyse:GM|0.2073|0.0534|5.4613|9.0000|9.0000|0.0994|36.2700
nyse:GME|0.0000|2.0855|-1.7127|5.0000|9.0000|-0.0265|23.1700
nyse:GMED|0.0295|0.0554|1.5829|9.0000|9.0000|0.0000|56.9100
nyse:GMRE|-0.1550|-0.5255|1.2413|3.0000|9.0000|0.5333|10.6400
nyse:GMS|0.3327|0.4496|3.4296|7.0000|9.0000|0.0000|57.5700
nyse:GNE|46.0289|47.8286|1.4958|5.0000|9.0000|0.4528|14.3100
nyse:GNK|0.7799|-0.5699|39.3247|2.0000|9.0000|0.2626|15.3400
nyse:GNL|2.5058|4.0640|0.2665|4.0000|9.0000|0.3111|13.2600
nyse:GNRC|0.1216|0.1492|5.5887|9.0000|9.0000|0.0000|108.5300
nyse:GNTY|0.2990|0.1761|3.1360|9.0000|9.0000|0.3271|26.3200
nyse:GNW|3.2465|2.2457|1.9189|5.0000|9.0000|0.0000|5.0900
nyse:GOF|0.0000|-0.4657|-0.4209|4.0000|9.0000|-0.2222|17.0200
nyse:GOGN|0.0000|0.6000|-0.0102|0.0000|9.0000|0.0000|10.5500
nyse:GOL|0.0000|0.1276|-3.6529|2.0000|9.0000|0.0000|2.5300
nyse:GOLD|0.0000|-0.3766|-0.5422|4.0000|9.0000|-0.0615|82.8900
nyse:GOLF|0.2625|0.3078|2.7163|8.0000|9.0000|0.3940|50.9700
nyse:GOTU|0.5571|1.6250|0.0200|1.0000|9.0000|0.0000|4.2100
nyse:GPC|0.0363|0.0160|4.9149|9.0000|9.0000|0.5271|168.2800
nyse:GPI|0.4687|0.3376|36.6947|9.0000|9.0000|0.0234|224.6300
nyse:GPK|0.1160|0.1133|1.1204|9.0000|9.0000|0.4386|25.4900
nyse:GPMT|-0.0699|-0.1684|0.0798|4.0000|9.0000|0.5321|4.8800
nyse:GPN|-0.0214|-0.0428|1.6342|9.0000|9.0000|0.5702|105.2500
nyse:GPOR|0.0000|-0.0831|-15.4822|5.0000|9.0000|0.0000|79.5000
nyse:GPRK|0.0000|-1.1923|0.8209|5.0000|9.0000|0.0575|11.6800
nyse:GPS|0.0649|-0.1237|1.0244|8.0000|9.0000|0.6865|10.2300
nyse:GRBK|0.2827|0.2172|4.1818|9.0000|9.0000|0.0000|35.2000
nyse:GRC|0.0258|-0.0434|0.8889|9.0000|9.0000|0.7372|25.5200
nyse:GRMN|0.1388|0.1137|5.6031|9.0000|9.0000|0.4063|100.7200
nyse:GRND|0.0333|0.3259|0.0223|3.0000|9.0000|0.0000|6.2300
nyse:GROV|0.0000|0.3760|-8.4220|0.0000|9.0000|0.0000|0.4013
nyse:GS|0.1739|0.0952|29.0467|9.0000|9.0000|0.2633|326.5200
nyse:GSBD|0.1676|0.0439|1.6169|8.0000|9.0000|0.4706|16.7400
nyse:GSK|0.1736|0.0667|2.7844|9.0000|9.0000|0.7282|35.9500
nyse:GSL|0.0000|-1.1500|5.1882|5.0000|9.0000|0.1357|18.4400
nyse:GTES|0.3246|0.3041|1.4260|8.0000|9.0000|0.0000|13.8300
nyse:GTLS|0.2055|0.5531|1.6669|8.0000|9.0000|0.0000|122.2300
nyse:GTN|0.7156|0.1823|3.8022|9.0000|9.0000|0.0510|8.4900
nyse:GTY|0.0346|-0.0096|1.0160|8.0000|9.0000|0.5922|30.5000
nyse:GUT|-0.1040|-0.1779|0.0689|4.0000|9.0000|0.0678|7.7900
nyse:GVA|-0.4799|-1.0514|-0.7800|7.0000|9.0000|0.1286|41.2100
nyse:GWH|0.0000|0.3483|-0.8429|0.0000|9.0000|0.0000|1.3400
nyse:GWRE|0.0000|1.0745|-0.9360|5.0000|9.0000|0.0000|80.8300
nyse:GWW|0.0767|0.1079|20.6587|9.0000|9.0000|0.3522|683.1700
nyse:GXO|0.2434|0.4947|1.2776|3.0000|9.0000|0.0000|49.9600
nyse:H|-0.1323|-0.1876|0.4176|7.0000|9.0000|0.0277|110.1200
nyse:HAE|0.0773|0.2501|1.2224|7.0000|9.0000|0.0000|82.7900
nyse:HAL|-0.4652|-1.8699|-1.0656|4.0000|9.0000|0.1750|34.1000
nyse:HASI|0.1307|0.1190|1.0151|9.0000|9.0000|1.0000|27.8600
nyse:HAYW|0.3408|0.5250|0.5373|2.0000|9.0000|0.0000|11.6400
nyse:HBB|0.4709|0.2294|1.9047|7.0000|9.0000|0.3085|10.1500
nyse:HBI|-0.0226|-0.1572|0.2985|7.0000|9.0000|0.1391|5.2200
nyse:HBM|-0.2198|-0.5250|0.0709|2.0000|9.0000|0.0027|5.0000
nyse:HCA|0.1905|0.1931|17.8953|9.0000|9.0000|0.1195|264.1600
nyse:HCC|0.2625|0.0572|7.8229|6.0000|9.0000|0.0019|37.4800
nyse:HCI|0.0000|-0.3776|-1.2627|7.0000|9.0000|0.3905|53.4400
